date,temperature_max,temperature_min,precipitation,city,state
2021-11-16,30.5,25.3,0.9,Natal,RN
2021-11-17,29.7,24.9,2.2,Natal,RN
2021-11-18,30.4,25.4,0.2,Natal,RN
2021-11-19,30.3,24.8,0.9,Natal,RN
2021-11-20,29.8,24.8,1.3,Natal,RN
2021-11-21,30.4,25.2,0.0,Natal,RN
2021-11-22,30.4,25.5,0.4,Natal,RN
2021-11-23,30.1,24.9,1.6,Natal,RN
2021-11-24,30.5,25.5,0.2,Natal,RN
2021-11-25,30.6,25.3,0.6,Natal,RN
2021-11-26,30.6,25.5,0.3,Natal,RN
2021-11-27,30.8,25.5,0.5,Natal,RN
2021-11-28,30.4,24.8,1.3,Natal,RN
2021-11-29,30.4,26.0,0.4,Natal,RN
2021-11-30,30.6,25.8,0.1,Natal,RN
2021-12-01,30.8,25.4,0.6,Natal,RN
2021-12-02,31.0,26.7,0.1,Natal,RN
2021-12-03,31.0,25.1,2.4,Natal,RN
2021-12-04,31.1,24.3,1.6,Natal,RN
2021-12-05,30.8,23.8,2.5,Natal,RN
2021-12-06,29.9,23.4,8.1,Natal,RN
2021-12-07,29.4,25.6,1.3,Natal,RN
2021-12-08,30.3,24.4,2.9,Natal,RN
2021-12-09,30.7,25.7,0.2,Natal,RN
2021-12-10,30.4,24.6,1.1,Natal,RN
2021-12-11,30.3,24.5,1.6,Natal,RN
2021-12-12,30.5,25.4,0.5,Natal,RN
2021-12-13,30.6,25.9,1.2,Natal,RN
2021-12-14,30.3,24.8,1.2,Natal,RN
2021-12-15,30.4,25.3,0.8,Natal,RN
2021-12-16,30.4,24.2,1.6,Natal,RN
2021-12-17,30.6,25.9,0.2,Natal,RN
2021-12-18,30.5,25.1,1.2,Natal,RN
2021-12-19,30.1,25.0,0.9,Natal,RN
2021-12-20,30.5,26.0,0.9,Natal,RN
2021-12-21,30.1,25.2,3.3,Natal,RN
2021-12-22,30.3,25.8,1.0,Natal,RN
2021-12-23,30.3,24.9,1.8,Natal,RN
2021-12-24,30.6,25.3,0.8,Natal,RN
2021-12-25,29.9,25.8,1.2,Natal,RN
2021-12-26,28.3,24.4,7.3,Natal,RN
2021-12-27,29.9,23.9,1.7,Natal,RN
2021-12-28,29.8,25.6,2.4,Natal,RN
2021-12-29,30.4,24.1,0.9,Natal,RN
2021-12-30,30.6,25.7,0.0,Natal,RN
2021-12-31,29.9,24.7,3.9,Natal,RN
2022-01-01,30.6,24.7,1.9,Natal,RN
2022-01-02,30.6,25.0,2.3,Natal,RN
2022-01-03,29.4,24.8,1.9,Natal,RN
2022-01-04,30.4,24.9,2.8,Natal,RN
2022-01-05,29.1,23.1,7.8,Natal,RN
2022-01-06,29.8,23.5,3.2,Natal,RN
2022-01-07,30.2,25.0,1.2,Natal,RN
2022-01-08,29.9,25.4,0.4,Natal,RN
2022-01-09,30.6,24.4,0.3,Natal,RN
2022-01-10,30.5,23.5,2.8,Natal,RN
2022-01-11,29.1,24.0,4.3,Natal,RN
2022-01-12,29.4,23.1,5.0,Natal,RN
2022-01-13,29.6,23.8,4.6,Natal,RN
2022-01-14,29.9,23.6,1.7,Natal,RN
2022-01-15,28.1,23.0,3.1,Natal,RN
2022-01-16,29.7,22.4,0.6,Natal,RN
2022-01-17,30.7,24.6,0.1,Natal,RN
2022-01-18,29.6,25.1,1.4,Natal,RN
2022-01-19,30.6,24.1,0.0,Natal,RN
2022-01-20,30.5,24.7,0.0,Natal,RN
2022-01-21,30.2,24.5,0.2,Natal,RN
2022-01-22,30.5,24.9,0.8,Natal,RN
2022-01-23,30.4,25.1,0.2,Natal,RN
2022-01-24,30.8,25.2,0.2,Natal,RN
2022-01-25,29.8,25.1,3.2,Natal,RN
